duration,src_bytes,dst_bytes,count,protocol_type,service,flag,label,attack_type
32,274929,646871,30,tcp,ssh,S0,0,normal
405,889455,232389,0,tcp,ftp,REJ,0,normal
929,455668,321679,33,tcp,smtp,REJ,0,normal
535,147892,739734,22,icmp,ftp,RSTO,0,normal
635,262347,265858,41,udp,ssh,REJ,0,normal
744,143719,670842,19,udp,http,REJ,0,normal
159,240036,183728,23,tcp,ssh,SF,0,normal
747,724351,947404,39,icmp,smtp,RSTO,0,normal
992,836827,908469,22,udp,ftp,RSTO,0,normal
775,957658,26942,3,udp,ssh,S0,0,normal
789,4068,952611,44,tcp,http,REJ,0,normal
244,6596286,955057,46,udp,http,RSTO,1,r2l
482,2877926,881831,18,tcp,ftp,S0,1,probe
704,85912,370183,0,tcp,smtp,SF,0,normal
521,550954,472900,9,udp,smtp,S0,0,normal
902,872166,919697,4,udp,ftp,RSTO,0,normal
200,7422047,237034,0,udp,http,S0,1,dos
804,318979,471280,0,tcp,http,RSTO,0,normal
715,662667,858007,42,icmp,ssh,REJ,0,normal
175,223359,918999,5,icmp,ssh,REJ,0,normal
515,347446,492098,12,tcp,smtp,SF,0,normal
863,105237,339271,13,udp,ftp,S0,0,normal
127,688343,300769,8,icmp,ssh,REJ,0,normal
468,6080548,100007,38,udp,ftp,S0,1,r2l
672,86612,983780,49,icmp,http,RSTO,0,normal
521,928693,536109,3,udp,smtp,S0,0,normal
778,2107686,863806,23,udp,smtp,S0,1,dos
295,910961,776219,35,tcp,http,REJ,0,normal
68,282345,536562,21,tcp,ssh,SF,0,normal
411,871991,707485,48,udp,ssh,RSTO,0,normal
476,360890,595088,33,icmp,smtp,RSTO,0,normal
198,827307,766887,48,icmp,http,SF,0,normal
113,525951,848699,5,udp,http,REJ,0,normal
782,599248,71235,47,udp,ftp,REJ,0,normal
306,744502,576290,39,udp,ssh,RSTO,0,normal
856,473487,294030,1,tcp,ftp,S0,0,normal
840,5444699,193684,35,tcp,smtp,REJ,1,dos
837,11067,881280,14,udp,smtp,REJ,0,normal
78,2932465,262869,20,icmp,ftp,REJ,1,dos
252,932350,115174,10,tcp,ftp,SF,0,normal
392,424508,100952,32,tcp,smtp,RSTO,0,normal
623,4919057,805781,39,tcp,ssh,REJ,1,dos
506,822964,828726,3,icmp,ssh,REJ,0,normal
72,276058,703708,2,tcp,ssh,REJ,0,normal
44,718075,903021,41,icmp,ftp,S0,0,normal
338,887395,160499,37,icmp,smtp,SF,0,normal
821,653750,56774,19,tcp,smtp,RSTO,0,normal
620,912791,233216,17,tcp,http,S0,0,normal
243,236462,93902,6,udp,http,S0,0,normal
883,4014251,312592,20,tcp,ssh,REJ,1,dos
342,662512,491342,34,udp,smtp,SF,0,normal
520,8827885,924690,36,tcp,http,SF,1,r2l
727,499221,251952,46,udp,http,S0,0,normal
229,39287,326759,43,tcp,http,RSTO,0,normal
368,63939,567487,9,udp,smtp,SF,0,normal
686,1930595,439731,44,tcp,ssh,REJ,1,dos
215,751137,635230,9,tcp,ftp,REJ,0,normal
483,281090,724894,11,udp,http,SF,0,normal
27,616949,870925,0,tcp,http,RSTO,0,normal
717,973111,29726,33,tcp,http,REJ,0,normal
618,760483,613273,4,udp,ssh,REJ,0,normal
197,162412,818186,31,tcp,http,S0,0,normal
893,3754552,146273,41,udp,ssh,SF,1,dos
881,607817,354447,40,udp,ftp,S0,0,normal
7,172185,255045,40,icmp,http,S0,0,normal
899,965895,489860,47,icmp,http,S0,0,normal
422,517465,198570,38,icmp,ssh,S0,0,normal
854,313903,575260,31,icmp,ssh,RSTO,0,normal
127,7135937,7083,34,udp,http,RSTO,1,dos
88,46466,723998,11,icmp,ssh,RSTO,0,normal
14,167167,877730,0,icmp,ssh,RSTO,1,r2l
884,727707,971912,11,udp,http,S0,0,normal
132,4271015,358017,5,icmp,http,S0,1,probe
442,7574675,501114,3,udp,smtp,S0,1,r2l
808,187283,453593,31,icmp,smtp,S0,0,normal
858,533034,338969,2,icmp,ftp,RSTO,0,normal
44,122128,86959,24,icmp,http,REJ,0,normal
295,306702,931104,42,udp,ssh,RSTO,0,normal
809,64663,750590,32,udp,smtp,S0,0,normal
675,378416,277591,41,icmp,ssh,REJ,0,normal
104,8248709,179592,18,udp,ssh,RSTO,1,r2l
881,685127,213758,30,udp,smtp,RSTO,0,normal
161,833564,799853,8,tcp,ssh,SF,0,normal
282,654727,74646,36,tcp,ssh,SF,0,normal
814,947510,588154,37,udp,ftp,SF,0,normal
582,2972152,222357,47,udp,http,SF,1,r2l
122,274227,319353,17,icmp,smtp,RSTO,0,normal
118,9530995,152476,26,tcp,http,SF,1,r2l
725,128050,37695,22,icmp,http,SF,0,normal
207,680899,24111,1,icmp,ssh,RSTO,0,normal
437,480299,363863,0,udp,http,RSTO,0,normal
560,349755,6493,11,tcp,ftp,REJ,0,normal
228,742692,322481,16,icmp,ftp,REJ,0,normal
536,941152,706949,16,icmp,smtp,SF,0,normal
826,6616114,885382,9,udp,ssh,REJ,1,dos
113,396029,553372,3,tcp,smtp,RSTO,0,normal
867,5801164,761317,48,tcp,http,SF,1,dos
101,703211,432490,44,icmp,http,REJ,0,normal
457,317280,935484,26,tcp,http,REJ,0,normal
784,724907,185986,41,tcp,http,S0,0,normal
786,44864,638605,46,tcp,ssh,RSTO,0,normal
876,102885,616467,39,udp,smtp,S0,0,normal
768,647397,634328,12,udp,ftp,SF,0,normal
804,260231,755537,25,icmp,ssh,SF,0,normal
31,8389088,106887,27,tcp,ftp,RSTO,1,r2l
931,205205,403237,4,tcp,ftp,S0,1,probe
828,770520,304566,28,icmp,smtp,REJ,0,normal
133,985542,22591,39,udp,ssh,RSTO,0,normal
12,2248250,576157,10,icmp,ssh,REJ,1,r2l
837,899485,313844,3,tcp,smtp,SF,0,normal
144,7680429,86754,19,udp,ftp,RSTO,1,dos
303,9460045,230105,30,tcp,http,REJ,1,dos
940,89172,387723,12,udp,ftp,S0,0,normal
577,399599,618812,30,tcp,smtp,REJ,0,normal
293,419600,529366,27,tcp,smtp,S0,0,normal
209,910308,370539,1,tcp,ftp,REJ,0,normal
1,72614,678749,27,tcp,ssh,RSTO,0,normal
231,158398,598301,8,icmp,smtp,SF,0,normal
875,450247,424713,31,udp,ftp,REJ,0,normal
113,380055,417868,27,icmp,ssh,SF,0,normal
39,5694113,2392,29,tcp,smtp,SF,1,dos
532,686310,273908,26,icmp,http,RSTO,0,normal
540,6169645,652628,48,udp,ssh,REJ,1,dos
674,123071,797980,47,tcp,ssh,SF,0,normal
515,768889,506257,41,icmp,smtp,S0,0,normal
867,841972,368198,15,udp,ssh,REJ,0,normal
81,874308,244731,10,icmp,http,S0,0,normal
293,117969,219104,37,udp,ssh,S0,0,normal
839,844879,321662,28,tcp,smtp,S0,0,normal
247,5210075,807334,15,udp,ssh,S0,1,r2l
4,393251,641004,1,udp,ssh,REJ,0,normal
198,479947,162075,23,tcp,smtp,S0,0,normal
872,914461,83640,38,udp,ftp,RSTO,0,normal
372,90244,196902,9,icmp,ssh,SF,0,normal
696,496411,892928,16,udp,ssh,RSTO,0,normal
717,990498,328790,12,tcp,http,REJ,0,normal
398,6224274,985793,19,icmp,smtp,REJ,1,dos
113,826404,835423,16,tcp,smtp,RSTO,0,normal
981,590732,131298,6,tcp,ssh,SF,0,normal
125,685423,884549,43,icmp,ssh,SF,0,normal
164,4138700,62565,24,icmp,http,RSTO,1,dos
541,14365,126370,29,icmp,ssh,SF,0,normal
794,1958585,433955,13,udp,http,REJ,1,probe
257,719323,32161,21,udp,ftp,RSTO,0,normal
479,529419,126593,42,tcp,http,REJ,0,normal
62,916359,508835,25,icmp,http,S0,0,normal
106,6549405,275734,2,tcp,smtp,REJ,1,probe
114,102064,914674,30,icmp,http,RSTO,0,normal
420,815837,628262,13,udp,ssh,RSTO,0,normal
961,733762,777240,24,tcp,ssh,REJ,0,normal
43,1950766,234889,32,icmp,smtp,REJ,1,r2l
216,1619818,678174,47,icmp,smtp,REJ,1,probe
873,886622,507913,30,udp,ssh,REJ,0,normal
271,320583,585793,41,udp,smtp,S0,0,normal
237,19338,945079,29,tcp,ftp,RSTO,0,normal
405,734175,305993,31,tcp,ftp,S0,0,normal
356,453511,788196,34,tcp,smtp,RSTO,0,normal
504,839927,126563,30,tcp,ssh,S0,0,normal
818,398991,321357,13,tcp,http,RSTO,0,normal
330,266065,487057,46,icmp,ftp,RSTO,0,normal
772,498821,401771,42,udp,smtp,S0,1,dos
148,24285,66447,19,tcp,smtp,S0,0,normal
264,2754628,721976,41,udp,smtp,RSTO,1,dos
149,154720,196774,32,udp,ssh,S0,0,normal
75,508728,54188,10,tcp,ftp,S0,0,normal
203,4350,867382,35,icmp,ftp,S0,0,normal
730,9361187,986749,35,udp,smtp,RSTO,1,r2l
292,6800203,730759,23,tcp,ftp,SF,1,r2l
661,7356568,726897,5,icmp,ftp,S0,1,dos
193,14018,361083,22,icmp,ssh,S0,0,normal
853,1962439,502996,16,udp,smtp,S0,1,r2l
646,169277,489951,47,tcp,ftp,S0,0,normal
409,882791,937296,23,udp,ftp,RSTO,0,normal
109,254927,79781,12,tcp,ssh,SF,0,normal
839,118874,221009,2,udp,smtp,S0,0,normal
744,479703,626799,14,tcp,smtp,S0,0,normal
824,2275276,100018,38,icmp,ftp,SF,1,probe
340,856867,775891,23,udp,ssh,S0,0,normal
843,417392,318701,1,udp,smtp,RSTO,0,normal
81,6294238,946260,11,udp,smtp,SF,1,r2l
312,332272,682121,25,icmp,ssh,REJ,0,normal
329,549014,583819,19,tcp,smtp,RSTO,0,normal
762,232073,830161,26,udp,ssh,SF,0,normal
586,523280,724071,22,icmp,ssh,REJ,0,normal
508,237899,671013,32,icmp,smtp,RSTO,0,normal
492,255607,597247,48,icmp,http,REJ,0,normal
448,724839,602137,40,udp,smtp,SF,0,normal
923,886308,294575,6,udp,smtp,S0,0,normal
824,285989,780479,20,tcp,ssh,RSTO,0,normal
646,2897871,773291,8,udp,ftp,REJ,1,dos
554,841316,788180,23,icmp,http,S0,0,normal
582,4370300,294647,7,tcp,ssh,REJ,1,r2l
512,5212922,302936,11,tcp,smtp,RSTO,1,probe
408,208177,473014,25,udp,ftp,S0,0,normal
742,524891,838444,17,tcp,ssh,REJ,0,normal
137,404897,150273,28,icmp,ssh,S0,0,normal
213,3135154,825747,38,udp,ftp,SF,1,probe
596,530538,972357,45,icmp,http,S0,0,normal
579,568503,680142,6,udp,ssh,RSTO,0,normal
779,763558,7376,25,tcp,ssh,RSTO,0,normal
735,631595,712106,14,udp,http,REJ,0,normal
603,839176,623237,33,tcp,smtp,S0,0,normal
607,965641,779305,21,tcp,ftp,REJ,0,normal
836,686803,85043,13,udp,http,REJ,0,normal
582,5147072,206348,5,icmp,smtp,RSTO,1,r2l
333,646621,609394,23,udp,http,S0,0,normal
717,203181,862008,1,udp,ssh,REJ,0,normal
757,280809,676005,46,udp,ssh,REJ,0,normal
398,167689,301037,8,icmp,ssh,RSTO,0,normal
221,4042401,220898,20,tcp,smtp,RSTO,1,r2l
544,940812,572525,37,icmp,ssh,SF,0,normal
255,906550,218081,32,udp,http,SF,0,normal
597,449808,447037,24,icmp,ftp,RSTO,0,normal
847,736181,79759,49,tcp,http,REJ,0,normal
708,277505,296084,18,icmp,ssh,S0,0,normal
200,300944,496106,7,udp,http,RSTO,0,normal
711,858726,714351,33,icmp,ftp,REJ,0,normal
288,476199,95608,5,icmp,http,RSTO,0,normal
386,24584,263674,29,tcp,ssh,RSTO,0,normal
195,984771,995209,12,icmp,http,S0,0,normal
858,115972,253963,40,icmp,http,RSTO,0,normal
308,682243,990453,27,udp,ftp,RSTO,0,normal
789,352529,931243,15,icmp,http,SF,0,normal
908,476600,324700,29,udp,smtp,S0,0,normal
241,834167,5629,35,tcp,smtp,S0,0,normal
288,475475,930796,38,tcp,ftp,SF,0,normal
821,342608,667722,27,udp,smtp,RSTO,0,normal
246,670216,958774,18,icmp,smtp,REJ,0,normal
336,356153,111522,11,tcp,http,SF,0,normal
300,34882,289139,17,udp,http,RSTO,0,normal
56,984831,40254,11,tcp,http,S0,0,normal
947,878399,22971,39,icmp,smtp,REJ,0,normal
577,983381,242679,32,udp,http,SF,0,normal
979,485043,466161,41,tcp,ftp,S0,0,normal
474,676887,912230,48,tcp,http,SF,0,normal
663,806331,525434,15,tcp,http,SF,0,normal
929,217043,651255,11,icmp,ssh,RSTO,0,normal
822,671005,733659,3,icmp,smtp,REJ,0,normal
133,763338,716302,12,tcp,ftp,RSTO,0,normal
786,538256,555725,20,udp,ssh,REJ,0,normal
985,4117,882627,23,tcp,http,S0,0,normal
495,900205,808147,38,udp,ssh,REJ,0,normal
730,2911145,81016,11,udp,smtp,REJ,1,probe
598,4520725,906038,39,icmp,ftp,SF,1,probe
786,770748,848408,28,tcp,smtp,REJ,0,normal
311,180828,798294,20,udp,http,REJ,0,normal
724,625375,165762,14,udp,http,REJ,0,normal
294,8622029,296285,36,tcp,ftp,SF,1,r2l
108,810237,580053,34,udp,smtp,SF,0,normal
711,453646,958709,41,udp,ftp,SF,0,normal
187,489021,257675,47,icmp,smtp,SF,0,normal
447,8250152,347580,9,tcp,smtp,SF,1,probe
639,927873,332740,7,tcp,http,SF,0,normal
298,49152,562482,0,udp,ssh,REJ,0,normal
77,695063,67568,49,udp,http,REJ,0,normal
460,105151,379823,47,icmp,smtp,RSTO,0,normal
359,7178,24730,20,tcp,smtp,S0,0,normal
785,936375,390948,6,tcp,ftp,REJ,0,normal
782,933392,584211,46,udp,ssh,S0,0,normal
657,901353,281585,15,icmp,smtp,S0,0,normal
837,5831066,474094,2,udp,http,REJ,1,probe
928,5300000,274567,0,icmp,http,S0,1,probe
2,317163,712855,34,icmp,http,RSTO,0,normal
364,99549,370410,40,icmp,http,REJ,0,normal
28,308445,276672,34,tcp,ssh,SF,0,normal
346,16189,49214,0,udp,ssh,RSTO,0,normal
621,8179775,31134,2,icmp,ftp,SF,1,dos
329,7323,769612,39,tcp,http,RSTO,0,normal
33,238185,789591,32,icmp,http,RSTO,0,normal
576,820267,853799,34,tcp,smtp,S0,0,normal
407,233424,517466,20,udp,ftp,RSTO,0,normal
970,997168,338029,21,udp,ftp,S0,0,normal
73,234910,500550,8,icmp,smtp,RSTO,0,normal
164,177329,776382,16,udp,ssh,REJ,0,normal
814,86096,66186,47,udp,ssh,RSTO,0,normal
687,829913,655725,1,tcp,ssh,REJ,0,normal
576,586417,174142,19,tcp,http,SF,0,normal
52,438991,643983,18,tcp,ssh,SF,0,normal
401,5442968,127913,24,udp,ssh,S0,1,dos
209,400097,983855,31,tcp,http,REJ,0,normal
544,920750,415003,24,icmp,ssh,SF,0,normal
840,601988,12253,6,tcp,ftp,SF,0,normal
365,210731,621035,1,udp,smtp,REJ,0,normal
940,311976,71230,44,icmp,smtp,S0,0,normal
542,602794,779119,7,tcp,ssh,SF,0,normal
192,479059,722775,24,icmp,ssh,RSTO,0,normal
855,849886,18866,48,tcp,smtp,SF,0,normal
498,518608,810973,18,tcp,smtp,RSTO,0,normal
867,376174,137245,27,tcp,http,REJ,0,normal
460,17384,606200,13,icmp,ftp,REJ,0,normal
695,79394,712170,44,icmp,http,S0,0,normal
3,903867,472201,43,udp,http,SF,0,normal
618,110796,908323,24,tcp,smtp,S0,0,normal
75,218378,693611,10,tcp,ftp,S0,0,normal
220,929577,77792,5,tcp,ssh,SF,0,normal
47,545207,765172,30,icmp,http,S0,0,normal
305,783629,945357,9,tcp,ftp,S0,0,normal
225,31912,884122,35,tcp,ssh,S0,0,normal
141,905139,521255,21,tcp,ssh,SF,0,normal
824,490807,382828,13,icmp,http,RSTO,0,normal
547,426358,675006,8,tcp,ssh,REJ,0,normal
450,114589,383379,40,tcp,smtp,SF,0,normal
477,813334,553536,39,udp,smtp,S0,0,normal
866,87049,856678,10,udp,http,REJ,0,normal
516,336225,217441,3,tcp,ssh,REJ,0,normal
775,243985,33478,34,icmp,http,S0,0,normal
664,164505,714945,39,icmp,ftp,RSTO,0,normal
9,6501913,616195,32,tcp,http,S0,1,dos
959,403092,292507,29,udp,ssh,S0,0,normal
455,749593,463209,25,udp,smtp,REJ,0,normal
415,121416,217682,4,udp,ftp,RSTO,0,normal
846,62413,515157,47,tcp,http,REJ,0,normal
261,189847,698214,0,tcp,smtp,S0,1,probe
355,625843,401398,23,tcp,http,REJ,0,normal
408,651026,40244,40,icmp,smtp,REJ,0,normal
647,527157,675644,49,tcp,http,SF,0,normal
158,590721,690119,20,icmp,http,S0,0,normal
111,38822,381508,2,udp,ftp,RSTO,0,normal
950,976962,525288,33,udp,http,SF,0,normal
976,950534,802385,48,icmp,ssh,RSTO,0,normal
722,3824753,547456,33,icmp,http,S0,1,dos
422,216054,55129,28,udp,ssh,SF,0,normal
697,862376,503067,15,icmp,ftp,SF,0,normal
292,4314067,835617,25,icmp,ssh,S0,1,dos
694,792829,279375,12,tcp,ftp,REJ,0,normal
185,135332,517795,28,udp,http,S0,0,normal
303,764097,416183,2,tcp,ssh,SF,0,normal
513,449204,20760,18,icmp,ssh,REJ,0,normal
728,99345,774191,20,udp,ftp,S0,0,normal
329,219959,287262,41,udp,ssh,SF,0,normal
580,679456,595455,12,icmp,ssh,SF,0,normal
318,672340,633834,10,tcp,http,REJ,0,normal
170,38402,395870,22,tcp,ftp,S0,0,normal
934,7392408,886357,35,udp,http,SF,1,dos
269,846949,617736,18,tcp,ftp,RSTO,0,normal
935,7306101,91959,33,icmp,http,S0,1,r2l
234,345242,803268,22,icmp,smtp,SF,0,normal
414,184957,351901,15,icmp,ssh,RSTO,0,normal
837,191360,446693,32,udp,smtp,RSTO,0,normal
321,857188,187308,48,udp,ssh,RSTO,0,normal
315,910939,494896,17,icmp,ssh,SF,0,normal
355,685040,524507,2,udp,http,S0,0,normal
585,565611,554946,6,icmp,smtp,SF,0,normal
926,5236414,852614,38,icmp,ftp,REJ,1,r2l
406,2385997,291233,29,udp,http,SF,1,dos
755,452010,185886,35,udp,ssh,SF,0,normal
904,1697540,259420,43,icmp,ftp,RSTO,1,probe
804,8649045,987606,20,udp,ssh,REJ,1,probe
349,421423,60543,34,udp,smtp,S0,0,normal
999,880644,205217,37,icmp,http,REJ,0,normal
309,507272,646631,8,icmp,ssh,RSTO,0,normal
43,185169,561508,1,udp,ftp,SF,0,normal
768,765239,252225,19,tcp,smtp,RSTO,0,normal
594,529606,202609,9,tcp,ftp,REJ,0,normal
609,193107,569275,3,tcp,ssh,RSTO,0,normal
721,1395253,526919,42,icmp,ftp,REJ,1,probe
273,928899,251761,11,udp,http,S0,0,normal
503,262912,81338,20,tcp,ftp,SF,0,normal
168,113593,229083,45,tcp,ftp,REJ,0,normal
171,9420219,649526,35,tcp,http,REJ,1,r2l
498,2349413,97175,45,udp,ssh,REJ,1,probe
871,953842,786516,26,icmp,http,RSTO,0,normal
974,780295,21583,10,icmp,http,SF,0,normal
840,417149,831470,19,icmp,ftp,SF,0,normal
864,972134,502752,35,icmp,smtp,RSTO,0,normal
450,246172,306757,10,icmp,http,REJ,0,normal
42,392293,957256,40,icmp,smtp,SF,0,normal
872,1562612,372628,23,tcp,smtp,S0,1,r2l
380,386047,998564,19,tcp,smtp,SF,0,normal
611,536671,130874,19,tcp,ssh,S0,0,normal
111,61688,102931,25,udp,ssh,S0,0,normal
838,4676449,41735,9,icmp,smtp,RSTO,1,probe
341,652168,705763,30,icmp,ssh,REJ,0,normal
444,729035,633152,40,tcp,ssh,RSTO,0,normal
96,322956,299634,10,icmp,ftp,REJ,0,normal
143,419613,76613,28,udp,http,REJ,0,normal
831,9579641,612809,32,tcp,ftp,REJ,1,r2l
626,650101,791249,31,icmp,http,SF,0,normal
666,3718972,39639,46,udp,http,S0,1,dos
883,953500,754050,6,udp,http,SF,0,normal
956,134665,182649,24,tcp,smtp,S0,0,normal
963,782330,525813,3,icmp,smtp,REJ,1,probe
877,3528339,535640,2,udp,smtp,RSTO,1,dos
954,104081,821546,19,icmp,http,S0,0,normal
10,317558,654091,21,icmp,ssh,REJ,0,normal
582,662741,191146,29,icmp,ssh,REJ,0,normal
851,370275,626365,10,udp,smtp,SF,0,normal
756,315458,681731,27,udp,smtp,SF,0,normal
764,242443,336276,28,tcp,http,SF,0,normal
316,8528922,422226,29,udp,http,REJ,1,r2l
360,264342,433734,47,icmp,smtp,REJ,0,normal
958,9281884,386653,18,tcp,http,S0,1,r2l
194,480729,999854,23,udp,smtp,RSTO,0,normal
627,81231,423401,3,icmp,http,S0,0,normal
294,578103,277463,9,tcp,ssh,SF,0,normal
812,487072,353371,18,udp,smtp,RSTO,0,normal
274,394249,493045,8,tcp,ftp,RSTO,0,normal
971,555344,224344,44,icmp,smtp,REJ,0,normal
652,332262,724307,19,udp,http,S0,0,normal
25,854179,39650,31,icmp,ssh,S0,0,normal
521,35682,149617,48,udp,ssh,S0,0,normal
235,305674,807657,23,icmp,ssh,RSTO,0,normal
58,136217,445843,39,tcp,ftp,REJ,0,normal
520,219417,440221,39,icmp,http,REJ,0,normal
825,91114,684696,16,icmp,smtp,SF,0,normal
400,801385,967271,17,icmp,ssh,S0,0,normal
822,4847542,639692,1,tcp,http,S0,1,r2l
484,296245,968844,40,tcp,ssh,S0,0,normal
545,5886986,356929,25,icmp,ftp,RSTO,1,r2l
643,8622886,940269,24,icmp,http,S0,1,dos
293,792518,754602,45,udp,ssh,RSTO,0,normal
4,886362,658796,15,icmp,http,SF,0,normal
23,739240,714833,19,icmp,smtp,REJ,0,normal
742,610000,577562,33,udp,http,SF,0,normal
968,652103,188357,19,udp,ftp,REJ,0,normal
327,451355,750497,17,udp,ftp,RSTO,0,normal
227,8913225,691155,24,icmp,ftp,S0,1,probe
452,68420,652365,17,tcp,ssh,REJ,0,normal
729,723540,629386,29,udp,http,S0,0,normal
722,512499,353355,20,tcp,http,REJ,0,normal
828,75264,207922,10,icmp,http,SF,0,normal
892,710537,670678,29,icmp,ssh,RSTO,0,normal
67,919476,880920,44,icmp,http,RSTO,0,normal
332,276830,848812,23,icmp,ftp,REJ,0,normal
41,140394,136761,17,udp,smtp,RSTO,0,normal
809,894456,682593,11,icmp,http,SF,0,normal
65,68306,566517,38,icmp,ftp,REJ,0,normal
296,558018,518527,19,udp,http,S0,0,normal
902,426647,161127,29,tcp,smtp,S0,0,normal
440,509823,566760,5,udp,http,S0,0,normal
793,496992,339956,37,udp,smtp,RSTO,0,normal
587,841462,364652,39,tcp,smtp,SF,0,normal
822,361264,115162,15,tcp,smtp,S0,0,normal
194,835190,869078,1,tcp,smtp,REJ,0,normal
466,845614,848629,0,udp,ftp,RSTO,0,normal
984,313105,250245,16,udp,ftp,REJ,0,normal
401,121825,599629,42,udp,ftp,RSTO,0,normal
133,57350,532957,35,icmp,smtp,SF,0,normal
253,561940,329897,49,tcp,smtp,REJ,1,dos
743,274991,166898,18,icmp,ftp,RSTO,0,normal
166,962715,237393,0,tcp,http,REJ,0,normal
538,497854,90782,4,udp,http,REJ,0,normal
356,930172,695551,2,tcp,smtp,REJ,0,normal
133,9441931,292956,23,icmp,smtp,RSTO,1,probe
489,649641,923910,44,icmp,ssh,S0,0,normal
117,565387,74683,26,tcp,smtp,REJ,0,normal
36,720651,44782,11,udp,ftp,RSTO,0,normal
156,71233,188976,39,udp,ssh,S0,0,normal
783,741365,4809,11,tcp,ssh,S0,0,normal
130,777475,96161,43,udp,ssh,S0,0,normal
164,641129,60512,2,icmp,smtp,REJ,0,normal
480,562310,804186,44,icmp,smtp,RSTO,0,normal
839,583135,10210,2,icmp,ftp,RSTO,0,normal
365,560577,654454,16,udp,ftp,S0,0,normal
978,4652896,94491,16,udp,ssh,SF,1,probe
216,3567756,547212,27,icmp,ftp,S0,1,probe
921,789459,518222,45,udp,ssh,SF,0,normal
465,443145,727768,10,udp,ftp,SF,0,normal
81,417137,717078,7,icmp,ssh,RSTO,0,normal
649,173047,107351,19,udp,ssh,REJ,0,normal
121,2695302,308589,24,tcp,ssh,S0,1,dos
812,235200,932889,29,tcp,ftp,S0,0,normal
649,856172,437008,10,icmp,http,S0,0,normal
419,471377,469515,15,tcp,http,SF,0,normal
209,854078,276390,19,udp,ssh,REJ,0,normal
328,382577,416891,32,icmp,http,REJ,0,normal
80,923631,420247,46,tcp,ftp,RSTO,0,normal
75,122555,702798,14,tcp,http,REJ,0,normal
636,16933,205745,12,udp,smtp,S0,0,normal
23,783105,797746,25,icmp,ssh,S0,0,normal
444,571143,877452,13,tcp,ssh,RSTO,0,normal
476,3349250,292431,42,tcp,http,REJ,1,r2l
468,573842,918101,17,tcp,ssh,SF,0,normal
970,115264,69801,12,icmp,ftp,REJ,0,normal
786,7255558,543759,8,udp,smtp,SF,1,probe
96,192259,424115,10,udp,smtp,S0,0,normal
347,644326,679071,9,udp,ftp,SF,0,normal
530,729120,23675,34,udp,ssh,SF,0,normal
801,891720,908661,49,tcp,smtp,S0,0,normal
448,537978,106683,46,udp,smtp,SF,0,normal
814,355419,917296,36,udp,ftp,S0,0,normal
750,383376,18878,32,tcp,ssh,S0,0,normal
561,6717316,560401,13,tcp,http,RSTO,1,probe
958,915734,290823,2,udp,ssh,SF,0,normal
805,73653,200863,4,udp,smtp,SF,0,normal
737,757130,630645,38,icmp,ssh,S0,0,normal
933,111053,272329,17,udp,smtp,S0,0,normal
904,486827,936952,38,udp,smtp,REJ,0,normal
814,482539,164470,24,icmp,smtp,REJ,0,normal
684,831474,803006,22,tcp,ssh,REJ,0,normal
129,39717,191554,41,udp,ftp,S0,0,normal
278,21930,241325,47,icmp,http,REJ,0,normal
645,953937,749651,21,udp,ssh,SF,0,normal
928,477036,988614,31,icmp,ftp,SF,0,normal
466,407629,387722,22,tcp,ssh,RSTO,0,normal
140,303036,709063,2,udp,smtp,SF,0,normal
201,835767,261690,38,icmp,smtp,SF,0,normal
595,1728968,271420,42,icmp,ssh,S0,1,probe
222,994548,68756,15,udp,ftp,SF,0,normal
939,259490,569998,44,udp,smtp,RSTO,0,normal
135,80826,28356,39,udp,smtp,RSTO,0,normal
312,8663999,561227,28,icmp,ftp,REJ,1,dos
97,799495,297957,2,icmp,smtp,REJ,0,normal
625,415739,914481,15,udp,ssh,SF,0,normal
543,1190935,997664,41,udp,http,S0,1,r2l
334,166502,634402,44,tcp,ssh,SF,0,normal
870,899357,635840,44,icmp,ftp,S0,0,normal
424,379230,256726,17,tcp,ssh,S0,0,normal
174,46396,85139,40,udp,ssh,RSTO,0,normal
713,6198264,771196,20,tcp,smtp,REJ,1,r2l
342,772781,498041,5,udp,smtp,SF,0,normal
6,738135,111715,43,icmp,ssh,REJ,0,normal
451,475932,665142,35,udp,http,S0,0,normal
717,9132916,230381,11,udp,ssh,REJ,1,dos
488,340871,309369,45,icmp,ssh,REJ,0,normal
